link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/elliott-smith/needle-in-the-hay-chords-84527,intermediate,E A D G B E,,no capo,"['Am', 'G', 'E', 'F', 'C']","Tabbed by Jon Riley (www.leftoutkid.fsnet.co.uk)
 
I haven't bothered to check up the exact chord names... and in certain places he uses bar chords.
 
Chords:
 
F:  0 0 3 0 1 0
C:  0 3 2 0 1 0
E:  0 2 2 0 1 0
Am: 0 0 2 2 1 0
G:  3 2 0 0 0 0
 
 
[Verse 1]
 
Am     F           Am
 your hand on his arm
     F          C      E          Am
the hay stack charm around your neck
  F              Am
strung out and thin
   F            C              E          Am
calling some friend trying to cash some check
       F      Am
he's acting dumb
  F                 C  E       Am
that's what you've come__ to expect
 
 
[Chorus]
 
Am                    C
 needle in the hay
                F
 needle in the hay
Am                    C
 needle in the hay
                F
 needle in the hay
 
 
[Verse 2]
 
Am       F            Am
 he's wearing your clothes
 F             C       E         Am
head down to toes a reaction to you
               F           Am           F     C
you say, you know what he did but you idiot kid
      E           Am
you don't have a clue
 F              Am        F           E
sometimes they just get caught in the eye
                     Am
you're pulling him through
 
 
[Chorus]
 
Am                   C
 needle in the hay
                F
 needle in the hay
Am                   C
 needle in the hay
                F
 needle in the hay
 
 
[Interlude]
 
Am F Am F C E (x3)
F G E Am F Am
 
 
[Verse 3]
 
 F          Am
now on the bus
 F        C            E       Am
nearly touching this dirty retreat
 F      Am   F        C             E          Am
falling out 6th and powell a dead sweat in my teeth
       F           Am
gonna walk walk walk
 F          C              E          Am
four more blocks plus the one in my break
 F          Am  F       C
down downstairs to the man
            E           Am
he's gonna make it all ok
         F        Am
I can't beat myself
         F        C
I can't beat myself
        E             Am
and I don't want to talk
      F        Am       F         C
I'm taking the cure so I can be quiet
  E         F
whenever I want
            G
so leave me alone
     E          Am            F                   Am
you ought to be proud that I'm getting good marks
 
 
[Chorus] (x2)
 
Am                   C
 needle in the hay
                F
 needle in the hay
Am                   C
 needle in the hay
                F
 needle in the hay
 
 
[Ending]
 
Am F Am F C E (x3)
F G E Am F E F/C
(The end chord is F/C: 0 3 3 0 1 0)
X",3 contributors total,"527,237 views, added to favorites 9,439 times",,,
https://tabs.ultimate-guitar.com/tab/thirty-seconds-to-mars/the-kill-tabs-369642,intermediate,,,no capo,[],,2 contributors total,"526,691 views, added to favorites 6,901 times",,,
https://tabs.ultimate-guitar.com/tab/the-beatles/i-feel-fine-tabs-55741,,,,no capo,[],,1 contributor total,"526,574 views, added to favorites 4,433 times",,,
https://tabs.ultimate-guitar.com/tab/the-police/every-breath-you-take-chords-327965,intermediate,E A D G B E,Ab,1st fret,"['D/E', 'G', 'Em', 'A', 'C', 'D']","Capo 1
 
[Verse 1]
                 G
Every breath you take
                   Em
And every move you make
                C                     D
Every bond you break, every step you take
                   Em
I'll be watching you
              G
Every single day
                  Em
And every word you say
                 C                    D
Every game you play, every night you stay
                   G
I'll be watching you
 
[Refrain]
               C
Oh, can't you see
    Bb        G
You belong to me?
                 A
How my poor heart aches 
                   D/E
With every step you take
 
[Verse 2]
                 G
Every move you make
              Em
Every vow you break
                C                     D
Every smile you fake, every claim you stake
                    Em
I'll be watching you
 
[Bridge]
Eb
Since you've gone I been lost without a trace
F
I dream at night I can only see your face
Eb
I look around but it's you I can't replace
F
I feel so cold and I long for your embrace
Eb                               G
I keep crying baby, baby please
 
[Instrumental]
G Em C D Em
G Em C D A
 
[Refrain]
               C  Bb
Oh, can't you see
              G
You belong to me?
                 A
How my poor heart aches 
                   D/E
With every step you take
 
[Verse 3]
                 G
Every move you make
              Em
Every vow you break
                C                     D
Every smile you fake, every claim you stake
                    Em
I'll be watching you
                C                     D
Every move you make, every step you take
                    Em
I'll be watching you
X",5 contributors total,"526,939 views, added to favorites 7,076 times",,,
https://tabs.ultimate-guitar.com/tab/queen/bohemian-rhapsody-guitar-pro-228902,,C F C F C F,,no capo,[],,1 contributor total,"526,459 views, added to favorites 9,849 times",gpx,201.2 kb,"bass, percussion, vocals and keyboard"
https://tabs.ultimate-guitar.com/tab/luke-bryan/play-it-again-chords-1413721,beginner,E A D G B E,,4th fret,"['Em', 'G', 'C', 'D']","Play It Again
Written by Dallas Davidson & Ashley Gorley
Recorded by Luke Bryan
 
(Capo on 4)
 
[Intro]
 
C G D/A  x2
 
 
[Verse]
 
        C                      G                D/A
She was sittin' all alone over on the tailgate, tan legs swingin' by a Georgia plate
      C                          G                          D/A
I was lookin' for her boyfriend, thinkin', no way she ain't got one
        C                G                          D                          Em    D
Soon as I sat down I was fallin' in love, tryin' to pour a little sugar in her Dixie cup
        C                        G                       D
Talkin' over the speakers in the back of that truck, she jumped up and cut me off
 
 
[Chorus]
 
              C          G                          D                      Em        D
She was like, oh my God, this is my song, I've been listenin' to the radio all night long
C                          G                 D
Sittin' 'round waitin' for it to come on and here it is
              C              G                    D                      Em        D
She was like, come here boy, I wanna dance, 'fore I said a word, she was takin' my hand
C                   G                     D
Spinnin' me around 'til it faded out, and she gave me a kiss
              C              G                           D
And she said, play it again, play it again, play it again
            C              G                           D
And I said, play it again, play it again, play it again
 
 
[Verse 2]
 
         C            G             D
I'd have gave that DJ my last dime, if he would have played it just one more time
      C                   G                               D
But a little while later, we were sittin' in the drive in my truck
         C                       G                          D       Em D
Before I walked her to the door, I was scannin' like a fool AM, FM, XM too
      C                         G                  D
But I stopped real quick when I heard that groove, man, you should have seen her light up
 
 
[Chorus]
 
              C          G                           D                      Em        D
She was like, oh my God, this is my song, We've been listenin' to the radio all night long
C                       G                 D
I can't believe that it came back on, but here it is.
              C              G                    D                      Em        D
She was like, come here boy, I wanna dance, 'fore I said a word, she was takin' my hand
C                          G             D
Spinnin' in the headlights she gave me a goodnight kiss
            C              G                           D
And I said, play it again, play it again, play it again
              C              G                           D
And she said, play it again, play it again, play it again
 
 
[Bridge]
 
         C      G             D
The next Friday night we were sittin' out under the stars
                C        G            D
You should have seen her smile when I broke out my guitar
 
 
[Chorus]
 
              C          G                          D                      Em        D
She was like, oh my God, this is my song, I've been listenin' to the radio all night long
C                          G                 D
Sittin' 'round waitin' for it to come on and here it is
              C              G                    D                      Em        D
She was like, come here boy, I wanna dance, 'fore I said a word, she was takin' my hand
C                          G             D
Spinnin' in the headlights she gave me a goodnight kiss
              C              G                           D
And she said, play it again, play it again, play it again
            C              G                           D
And I said, play it again, play it again, play it again
 
 
[Tag]
 
      C              G                           D   Em  D
Yeah, play it again, play it again, play it again
          C              G                           D
Somebody, play it again, play it again, play it again
X",3 contributors total,"526,424 views, added to favorites 30,369 times",,,
https://tabs.ultimate-guitar.com/tab/joji/sanctuary-chords-2732754,beginner,E A D G B E,,1st fret,"['Cmaj7', 'Am', 'G', 'Em', 'F', 'C', 'D']","[Intro]
G  Cmaj7  G
 
 
[Verse 1]
G
 Go ahead and bark after dark
                          Cmaj7
Fallen star, I'm your one call away
G
 Motel halls, neon walls
                       Cmaj7
When night falls, I am your escape
 
 
[Pre-Chorus]
Bm                   Am
 When you lay alone, I ache
F
 Something I wanted to feel
 
 
[Chorus]
G                           Cmaj7
 If you've been waiting for fallin' in love
         Am                          F
Babe you don't have to wait on me
G                         Cmaj7
 Cuz I've been aiming for Heaven above
       Am                         F
But an angel ain't what I need
 
 
[Verse 2]
G
 Not anyone, you're the one
                          Cmaj7
More than fun, you're the Sanctuary
G
 'Cause what you want is what I want
       Cmaj7
Sincerity
 
 
[Pre-Chorus]  (one strum each chord)
Bm                      Am
 Souls that dream alone lie awake
F                             N.C.
 I'll give you something so real
 
 
[Chorus]
G                           Cmaj7
 If you've been waiting for fallin' in love
         Am                         F
Babe you don't have to wait on me
G                         Cmaj7
 Cuz I've been aiming for Heaven above
       Am
But an angel ain't what I need
 
 
[Bridge]
        F
Hold me oh so close
        Em
cuz you never know
         D                   N.C.
Just how long our lives will be
 
 
[Chorus]
G                   N.C.    Cmaj7
 If you've been waiting for fallin' in love
         Am                         F
Babe you don't have to wait on me
G                         Cmaj7
 Cuz I've been aiming for Heaven above
       Am                       F
But an angel ain't what I need
 
C   Am   G
X",2 contributors total,"527,329 views, added to favorites 9,394 times",,,
https://tabs.ultimate-guitar.com/tab/peterpan/semua-tentang-kita-tabs-149105,,,,no capo,[],,1 contributor total,"526,522 views, added to favorites 1,874 times",,,
https://tabs.ultimate-guitar.com/tab/candlebox/far-behind-tabs-16189,,,,no capo,[],,2 contributors total,"526,409 views, added to favorites 6,818 times",,,
https://tabs.ultimate-guitar.com/tab/elevation-worship/here-as-in-heaven-chords-1781092,beginner,,,no capo,"['G/B', 'D/A', 'G', 'Em', 'A', 'Bm']","Elevation Worship
Here As In Heaven
 
[INTRO]
 
G   D   G   D
 
 
[VERSE]
 
G                      D             A
 The atmosphere is changing now
G                       D             A
 For the Spirit of the Lord is here
G                   D           A
 The evidence is all around 
G/B                      D            A
 That the Spirit of the Lord is here
 
G                      D             A
 The atmosphere is changing now
G                       D             A
 For the Spirit of the Lord is here
G                   D           A
 The evidence is all around
G/B                      D       A
 That the Spirit of the Lord is here
 
 
[CHORUS]
 
 G                                                  Bm
 Overflow in this place, fill our hearts with your love
                  A
Your love, surrounds us
 G                                            Bm
 You’re the reason we came, to encounter your love
                 A
Your love, surrounds us
 
 
[INSTRUMENTAL}
 
G   D
G   A   Bm   A
G   A   Bm   A
 
 
[BRIDGE]
 
G                         A  Bm
 Spirit of God fall fresh on us
               A
We need your presence
G                             A   Bm
 Your kingdom come, your will be done
            A
Here as in heaven
G                         A  Bm
 Spirit of God fall fresh on us
               A
We need your presence
G                             A   Bm
 Your kingdom come, your will be done
            A
Here as in heaven
G                         A  Bm
 Spirit of God fall fresh on us
               A
We need your presence
G                             A   Bm
 Your kingdom come, your will be done
            A
Here as in heaven
 
 
[INSTRUMENTAL]
 
G   Em   Bm   A
G   Em   Bm   A
 
 
[FINAL VERSE]
 
G                 D/A
 A miracle can happen now
G/B                     D/A
 For the Spirit of the Lord is here
G                    D/A
 The evidence is all around
G/B                      D/A      ( G )
 That the Spirit of the Lord is here 
G                 D/A
 A miracle can happen now
G/B                     D/A
 For the Spirit of the Lord is here
G                    D/A
 The evidence is all around
G/B                      D/A      ( G )
 That the Spirit of the Lord is here 
X",5 contributors total,"526,486 views, added to favorites 26,225 times",,,
https://tabs.ultimate-guitar.com/tab/johnny-cash/solitary-man-chords-998141,absolute beginner,E A D G B E,,3rd fret,[],"Solitary Man
 
CAPO 3rd fret
 
 
Chorus Riff
  Em              D
e|---------------|-
B|----------0----|-
G|--------0---2--|-
D|------2--------|-
A|---------------|-
E|---------------|-
 
INTRO:
e|---3--3-----2-----0--0----------|----------------0-------0---------|
B|-0-------0-----0----------------|-----0--------0-0-----0-0-------0-|
G|--------------------------------|-----0--------0-0-----0-0-----0---|
D|-----------------------2-0------|-----0/2---0--0-2---2-2-2---2-2---|
A|---------------------------2-0--|-----0/2---0--0-2---2-2-2---2-2---|
E|-------------------------------3|-0-0-0---0--------0-------0-------|
 
VERSE:
Em            Am            G           Em
  Belinda was mine 'til the time that I found her
G         Am  G            Am
  Holdin' Jim,  and loving him
Em              Am               G                  Em
  Then Sue came along, loved me strong, that's what I thought
G        Am   G              Am
  Me and Sue,  but that died too.
 
CHORUS:
G                   C          G         D
  Don't know that I will but until I can find me
D               C              G            D
  A girl who’ll stay and won't play games behind me
  D              Em (RIFF) D           Em (RIFF) D         Em
  I'll be what I am         A solitary man        Solitary man
 
VERSE:
Em               Am         G              Em
  I've had it to here being where love's a small word
 G            Am    G        Am
  A part time thing, a paper ring
Em                 Am          G            Em
  I know it's been done havin' one girl who loves me
G          Am    G        Am
  Right or wrong, weak or strong
 
CHORUS:
G                   C          G         D
  Don't know that I will but until I can find me
D                 C              G            D
  The girl who’ll stay and won't play games behind me
  D              Em (RIFF) D           Em (RIFF) D         Em
  I'll be what I am         A solitary man        Solitary man
 
Interlude:
Em Em Am Am x2
 
G                   C          G         D
  Don't know that I will but until love can find me
D                 C              G            D
  The girl who’ll stay and won't play games behind me
 D              Em (RIFF) D           Em (RIFF) D          Em
  I'll be what I am        A solitary man        Solitary man
X",3 contributors total,"525,987 views, added to favorites 12,052 times",,,
https://tabs.ultimate-guitar.com/tab/abba/gimme-gimme-gimme-chords-52946,intermediate,E A D G B E,,no capo,"['Bb', 'Am', 'A', 'Cadd9', 'Dm', 'Gm', 'Dm/A', 'Gm6/Bb', 'C', 'F']","Abba – Gimme Gimme Gimme (A Man After Midnight)
 
 
[Intro]
 
Dm Dm#5 C Dm Dm#5 Dm C Dm x2
(synth joining)
Dm F Am Dm x2
 
 
[Verse]
 
Dm N.C.
Half past twelve
        G
And I'm watching the late show in my flat all alone
                                      Dm
How I hate to spend the evening on my own
 
Autumn winds
        G
Blowing outside the window as I look around the room
                                        Dm
And it makes me so depressed to see the gloom
Gm6/Bb
There's not a soul out there
Gm                       Dm/A  A
No one to hear my prayer
 
 
[Chorus]
 
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight
Bb             Dm                  C        Dm
Won't somebody help me chase these shadows away
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight
Bb                  Dm              C            Dm
Take me through the darkness to the break of the day
 
 
Dm F Am Dm x2
 
 
[Verse]
 
Dm N.C.
Movie stars
         G
Find the end of the rainbow, with that fortune to win
                                            Dm
It's so different from the world I'm living in
 
Tired of T.V.
  G
I open the window and I gaze into the night
                                            Dm
But there's nothing there to see, no one in sight
Gm6/Bb
There's not a soul out there
Gm                       Dm/A  A
No one to hear my prayer
 
 
[Chorus]
 
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight
Bb             Dm                  C        Dm
Won't somebody help me chase these shadows away
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight 
Bb                  Dm              C             Dm
Take me through the darkness to the break of the day
 
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight...
Bb Dm C  Dm
Ah ah ah ah
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight...
Bb Dm C  Dm
Ah ah ah ah
 
 
[Instrumental]
 
Dm Dm C Dm x12
 
 
Gm6/Bb
There's not a soul out there
Gm                         Dm/A  A
No one to hear my prayer
 
 
[Chorus] x2
 
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight
Bb             Dm                  C       Dm
Won't somebody help me chase these shadows away
Dm          Bb      Cadd9     Dm
Gimme gimme gimme a man after midnight
Bb                  Dm              C            Dm
Take me through the darkness to the break of the day
 
 
Dm F Am Dm x3 fade out
X",3 contributors total,"526,552 views, added to favorites 4,642 times",,,
https://tabs.ultimate-guitar.com/tab/jerryc/canon-rock-chords-712976,beginner,,,no capo,[],"Hi!
Just wanted to put this up for all the beginners who prefers chords (A)
I like both chords and tabs :)
Anyway, here is ""Canon Rock"" in chords, and this chords you just
play through the whole song.. or the most part xD haha
(Intermediate cuz its barre-chords)
 
 
D  A  Bm  F#m  G  D  G  A
 
        A                        A
                        5 fr.
e ---|---|---|---|      e -x-|---|---|---|
B ---|-x-|---|---|      B -x-|---|---|---|
G ---|-x-|---|---|      G ---|-x-|---|---|
D ---|-x-|---|---|      D ---|---|-x-|---|
A ---|---|---|---|      A ---|---|-x-|---|
E ---|---|---|---|      E -x-|---|---|---|
 
 
        G                        G
                        3 fr.
e ---|---|-x-|---|      e -x-|---|---|---|
B ---|---|---|---|      B -x-|---|---|---|
G ---|---|---|---|      G ---|-x-|---|---|
D ---|---|---|---|      D ---|---|-x-|---|
A ---|-x-|---|---|      A ---|---|-x-|---|
E ---|---|-x-|---|      E -x-|---|---|---|
 
 
        D                        D
                        5 fr.
e ---|-x-|---|---|      e -x-|---|---|---|
B ---|---|-x-|---|      B ---|---|-x-|---|
G ---|-x-|---|---|      G ---|---|-x-|---|
D ---|---|---|---|      D ---|---|-x-|---|
A ---|---|---|---|      A -x-|---|---|---|
E ---|---|---|---|      E -x-|---|---|---|
 
 
       F#m
 
e ---|-x-|---|---|
B ---|-x-|---|---|
G ---|---|---|---|
D ---|---|---|-x-|
A ---|---|---|-x-|
E ---|-x-|---|---|
 
 
        Bm
 
e ---|-x-|---|---|
B ---|---|-x-|---|
G ---|---|---|-x-|
D ---|---|---|-x-|
A ---|-x-|---|---|
E ---|-x-|---|---|
X",1 contributor total,"526,014 views, added to favorites 1,330 times",,,
https://tabs.ultimate-guitar.com/tab/demi-lovato/wouldnt-change-a-thing-chords-970956,intermediate,E A D G B E,F#,2nd fret,"['B', 'C#m', 'F#', 'E', 'A', 'D']","Wouldn't Change A Thing - Demi Lovato & Joe Jonas (Camp Rock 2)
 
For the last Chorus/Outro, I move the Capo up a further 2 frets, so that it's on 4th fret
and play the same chords as in the previous Choruses 'cause I think it
sounds better and it's easier. But, it's up to you, I guess.
Leave a comment, if you have any corrections :D
 
***CAPO 2ND***
 
Chords:
    E  B  A  C#m  F#  C#  A#  D#m
e|--0--0--0---0---2---4---1----6--|
B|--0--0--0---0---2---4---1----7--|
G|--1--4--2---6---3---6---3----8--|
D|--2--4--2---6---4---6---3----8--|
A|--2--2--0---4---4---4---1----6--|
E|--0--x--x---x---2---x---x----x--|
 
 
[Intro]
 
E  B  A  C#m  B
 
 
[Verse 1]
 
     E                             B
It's like, he doesn't hear a word I say
                       A
His mind is somewhere far away
      C#m            B
And I don't know how to get there
     E                             B
It's like, all he wants is to chill out
                        A
Makes my wanna pull all my hair out
        C#m          B
Like he doesn't even care
 
 
[Pre-chorus]
 
 A
You, me, we're face to face
       B
But we don't see eye to eye
 
 
[Chorus]
 
   E
Like fire and rain (Fire and rain)
   B
You can drive me insane (You can drive me insane)
      C#m               B           A
But I can't stay mad at you for anything
      E
We're Venus and Mars (Venus and Mars)
         B
We're like different stars (Different stars)
               C#m         B         F#
But you're the harmony to every song I sing
       D                 E
And I wouldn't change a thing
 
 
[Verse 2]
 
E
  She's always tryna' save the day
B
  Just wanna let the music play
A
She's all or nothing
       C#m            B
But my feelings never change
E                          B
Why does he try to read my mind?
                          A
You try to pick up fight, to get attention
       C#m             B
That's what all of my friends say
 
 
[Pre-chorus]
 
A
You, me, we're face to face
       B
But we don't see eye to eye
 
 
[Chorus]
 
   E
Like fire and rain (Fire and rain)
   B
You can drive me insane (You can drive me insane)
      C#m               B           A
But I can't stay mad at you for anything
      E
We're Venus and Mars (Venus and Mars)
         B
We're like different stars (Different stars)
               C#m         B         F#
But you're the harmony to every song I sing
       D                 E
And I wouldn't change a thing
 
 
[Bridge]
 
D                        D
  When I'm yes, she's no
                             E
When I hold on, he just lets go
D                           D
  We're perfectly imperfect
                         E
But I wouldn't change a thing, no
 
 
[Chorus]
 
   F#
Like fire and rain (Fire and rain)
   C#
You can drive me insane (You can drive me insane)
      D#m               C#          B
But I can't stay mad at you for anything
      F#
We're Venus and Mars (Venus and Mars)
         C#
We're like different stars (Different stars)
               D#m         C#        G#
But you're the harmony to every song I sing
       E                 F#   C#
And I wouldn't change a thing
      D#m               C#          B
But I can't stay mad at you for anything
      F#
We're Venus and Mars (Venus and Mars)
         C#
We're like different stars (Different stars)
               D#m         C#        G#
But you're the harmony to every song I sing
       E                                    F#
And I wouldn't change a, wouldn't change a thing
X",4 contributors total,"525,789 views, added to favorites 5,546 times",,,
https://tabs.ultimate-guitar.com/tab/audioslave/like-a-stone-tabs-45721,,,,,[],,,"525,715 views, added to favorites 1,329 times",,,
https://tabs.ultimate-guitar.com/tab/metallica/the-unforgiven-iii-tabs-729287,intermediate,E A D G B E,,no capo,[],,1 contributor total,"525,665 views, added to favorites 2,542 times",,,
https://tabs.ultimate-guitar.com/tab/jason-mraz/a-beautiful-mess-chords-665085,intermediate,,,no capo,"['F#7', 'F#m7', 'B7', 'G#m7', 'B', 'E', 'A', 'A/C#', 'B/D#']","**********************
******Jason Mraz******
***A Beautiful Mess***
******We Sing. EP*****
**********************
 
 
[Intro/Interlude/Outro]
 
e|---12-----12---12-11-9/--4-----4---4-5-7-|
B|-----12-----12-------------4-----4-------|
G|-------13--------------------4-----------|
D|-----------------------------------------|
A|-----------------------------------------|
E|-0-----------------------4---------------|
  E                       G#m7
 
e|--2-----2---2-----2---5----5------7-----7---|
B|----2-----2---2-----2---5----5-------7----7-|
G|-------2---------2---------6------------8---|
D|--------------------------------------------|
A|--------------------------------------------|
E|-2-----------2---------5---------7----------|
 F#m7                  A         B
 
No Capo
Standard Tuning
Chords:
 
E     022100
G#m7  4x4444
F#m7  2x2222
A     577655
B     799877
F#7   242322
 
 
[Intro]
 
E   G#m7   F#m7   A B
 
 
[Verse]
 
               E
You’ve got the best of both worlds
G#m7                                F#m7
    You’re the kind of girl who can take down a man
    A              B
And lift him back up again
        E                         G#m7
You are strong, but you’re needy, humble but you’re greedy
    F#m7                                     A                  B
And based on your body language and shouted cursive I’ve been reading
     E                                  G#m7
Your style is quite selective, but your mind is rather reckless
        F#m7                                A         B
Well, I guess it just suggests that this is just what happiness is.
 
 
[Pre-Chorus]
 
A                                 B
  Hey, what a beautiful mess this is.
A                                B  A/C#  B/D#
  It’s like picking up trash in dresses
 
 
[Chorus]
 
        E                      G#m7
Well it kind of hurts when the kind of words you write
F#m7              A          B
Kind of turn themselves into knives
         E                     G#m7
And don't mind my nerve you can call it fiction
        F#m7                            A       B    F#7  B7
‘Cause I like being submerged in your contradictions dear
       A       F#7  A       E*
‘Cause here we are, here we are
 
 
[Interlude]
 
E*   G#m7   F#m7  A B
 
 
[Verse]
 
    E                       G#m7
Although you were biased I love your advice
     F#m7                                         A                 B
Your comebacks they’re quick and probably have to do with your insecurities
            E                       G#m7
There’s no shame in being crazy, depending on how you take these
F#m7                             A              B
Words that paraphrasing this relationship we’re staging
 
 
[Pre-Chorus]
 
A                                   B
  And it’s a beautiful mess, yes it is
A                                     B  A/C#  B/D#   B7
  It’s like, we are picking up trash in dresses
 
 
[Chorus]
 
        E                      G#m7
Well it kind of hurts when the kind of words you say
F#m7              A           B
Kind of turn themselves into blades
        E                       G#m7
And the kind and courteous is a life I’ve heard
         F#m7                A             B
But it’s nice to say that we played in the dirt
     F#7    A       F#7           A   B
Cause here, here we are, Here we are
 
 
[Verse]
 
E            G#m7         F#m7         A       B
Here we are, here we are, here we are, here we are
E            G#m7         F#m7         A           B    A
Here we are, here we are, here we are, we’re still here
 
 
[Pre-Chorus]
 
A                           B
  And what a beautiful mess this is
A                                   B      A/C#   B/D# B7
  It’s like taking a guess when the only answer is yes
 
 
[Chorus]
 
            E                 G#m7
And through timeless words in priceless pictures
      F#m7           A         B
We’ll fly like birds not of this earth
    E                   G#m7
And tides they turn and hearts disfigure
          F#m7                   A           B
But that’s no concern when we’re wounded together
       E                    G#m7
And we tore our dresses and stained our shirts
         F#m7               A           B
But it’s nice today, oh the wait was so worth it
 
 
[Outro]
 
E   G#m7   F#m7   A B
X",2 contributors total,"525,666 views, added to favorites 1,907 times",,,
https://tabs.ultimate-guitar.com/tab/chris-stapleton/what-are-you-listening-to-chords-1405074,beginner,E A D G B E,,3rd fret,"['Cmaj7', 'Am', 'G', 'Em7', 'Bm', 'C', 'D']","What Are You Listening To - Chris Stapleton
 
Capo 3
 
The ""D"" chords can be played as a D/F# for added bass tone if playing acoustic.
 
 
[Verse 1]
G                   Am           C
I put that record on, girl you know what song
        D                        G
And I let it play again and again
                      Am
And you're in every line
          C
Take me back in time
         D              G
Yeah, tonight I'm wonderin'
 
 
[Chorus]
(G)                     D
What are you listening to?
            Em7
Is it a cover band in some college town bar
               C
Where there's na na na's and air guitar
G                                D
Or is it something to get you through
         Em7
Just a sad song playin' on a radio station
C
Tears still fall and hearts still break
        Am
Cause you're hangin' on
 
           Bm                C
Or is it a love song, about someone new
D                           G
   What are you listening to?
 
 
[Verse 2]
G               Am             C
I like to believe that you're just like me
              D                               G
Tryin' to figure out how a good thing goes bad
           Am
And I don't know
            C
If I can let it go
          D
Yeah, it's about to drive me mad
 
 
[Chorus]
G                          D
   What are you listening to?
            Em7
Is it a cover band in some college town bar
               C
Where there's na na na's and air guitar
G                                D
Or is it something to get you through
         Em7
Just a sad song playin' on a radio station
C
Tears still fall and hearts still break
        Am
Cause you're hangin' on
 
           Bm                C
Or is it a love song, about someone new
D                           G
   What are you listening to?
 
 
[Bridge]
        Cmaj7
Is it a feel good song, gets you drivin' too fast
    Bm
The one that gets you movin' on past the past
       Am
Or the kind that you can't help singin' along
         G
Singin' whoa-oh-oh-ohhhhhh
 
      Cmaj7
Is it headphones on on a downtown train
       Bm
Or the window seat on an outbound plane
      Am
Is it LA sunny or Memphis blue
  D
I wish I knew, I wish I knew
 
 
[Chorus]
G                          D
   What are you listening to?
            Em7
Is it a cover band in some college town bar
               C
Where there's na na na's and air guitar
G                                D
Or is it something to get you through
         Em7
Just a sad song playin' on a radio station
C
Tears still fall and hearts still break
        Am
Cause you're hangin' on
 
           Bm                 C
Or is it a love song, about someone new
D                           G
   What are you listenin' to?
 
 
G                    Am                      C
I put that record on, girl you know what song
D                            G
And I let it play again and again
X",7 contributors total,"526,249 views, added to favorites 33,535 times",,,
https://tabs.ultimate-guitar.com/tab/metallica/nothing-else-matters-guitar-pro-225443,,E A D G B E,Em,no capo,[],,2 contributors total,"525,466 views, added to favorites 2,094 times",gp4,15.6 kb,
https://tabs.ultimate-guitar.com/tab/wild-cherry/play-that-funky-music-tabs-58037,,E A D G B E,,no capo,[],,3 contributors total,"525,448 views, added to favorites 4,581 times",,,
